,lead_time,no_of_special_requests,avg_price_per_room,arrival_month,Unnamed: 0,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,booking_status
23147,54,2,79.2,12,23400,5,4,0,1,3,1
23148,10,0,75.0,3,30639,11,3,1,0,0,1
23149,39,0,72.9,2,16698,1,4,3,1,0,0
23150,57,1,85.85,3,16298,30,4,4,0,0,1
23151,48,2,97.2,11,29942,4,4,2,0,0,1
23152,44,0,150.3,7,29966,1,4,2,0,0,0
23153,71,1,86.25,6,4816,28,4,3,0,0,1
23154,126,1,79.2,11,32532,4,4,1,0,3,0
23155,80,0,108.0,10,35699,9,3,2,0,1,1
23156,39,0,129.7,9,17248,25,4,0,1,0,1
23157,169,0,63.5,4,30298,22,3,2,2,0,1
23158,39,0,109.0,8,2722,14,3,2,0,1,1
23159,10,0,109.0,3,21390,17,4,3,0,0,0
23160,146,0,95.0,4,33041,24,3,0,2,0,0
23161,117,0,96.05,4,31275,6,4,4,1,0,1
23162,132,1,96.56,8,32658,10,3,5,2,0,1
23163,112,2,137.7,7,24775,13,4,2,0,0,1
23164,65,1,135.9,9,362,22,4,1,0,0,1
23165,3,0,65.0,11,17881,23,2,1,1,0,1
23166,20,0,85.0,10,2955,27,3,1,0,3,1
23167,1,0,94.5,8,36136,22,3,1,2,1,1
23168,79,0,137.91,12,21488,26,4,3,1,1,0
23169,56,1,60.0,11,7040,6,3,2,1,0,1
23170,1,1,106.2,9,4524,29,4,1,0,0,1
23171,23,1,78.3,1,14830,28,4,3,1,0,1
23172,74,1,126.0,12,25167,22,4,3,0,0,1
23173,26,0,88.0,12,35713,5,4,2,1,3,1
23174,1,0,71.0,2,5295,25,4,3,0,0,1
23175,150,1,90.0,6,30258,16,3,3,0,1,1
23176,52,2,104.08,3,35054,17,4,3,2,0,1
23177,80,3,147.9,7,19587,8,4,2,1,0,1
23178,264,0,96.3,10,25286,28,4,2,1,0,0
23179,91,0,103.5,7,25843,3,4,2,2,3,1
23180,0,1,0.0,12,30351,7,1,0,1,0,1
23181,19,0,116.1,10,7457,2,4,1,2,3,0
23182,4,1,124.0,8,26172,15,4,1,0,0,1
23183,50,0,150.3,6,20037,29,4,3,0,0,0
23184,52,1,131.4,3,30668,19,4,1,2,0,0
23185,18,0,65.0,12,26696,27,3,1,0,0,1
23186,7,0,139.0,8,7348,7,4,5,2,3,0
23187,0,0,97.0,3,24063,5,4,1,0,3,1
23188,44,0,192.9,6,18848,9,4,3,0,0,0
23189,18,3,124.25,8,31465,28,4,2,2,0,1
23190,70,2,97.2,10,9093,18,4,2,0,3,1
23191,23,2,169.0,9,24677,24,4,1,1,0,1
23192,74,0,109.0,9,16847,18,3,2,0,1,1
23193,134,2,85.5,7,12065,3,4,0,2,3,1
23194,161,0,59.5,10,3708,31,3,3,1,3,1
23195,4,0,94.5,8,470,8,3,1,2,1,1
23196,36,0,131.4,4,30769,1,4,2,0,0,0
23197,164,1,126.9,9,32483,30,4,2,2,0,0
23198,12,1,67.0,12,9660,8,2,2,0,0,1
23199,23,1,104.0,11,27801,25,4,2,1,0,1
23200,5,0,106.0,5,4074,4,2,2,0,0,1
23201,68,0,65.0,9,10485,29,3,2,0,0,1
23202,267,0,95.0,9,17958,30,3,2,1,0,0
23203,386,1,115.0,10,13799,23,3,0,2,1,0
23204,112,2,92.65,8,15244,24,3,4,0,0,1
23205,47,0,85.5,4,35834,16,3,3,2,0,1
23206,6,3,228.0,8,17362,28,4,1,2,0,1
23207,83,2,132.3,10,1532,19,4,4,0,0,1
23208,58,0,118.8,4,13471,22,4,2,0,0,0
23209,32,0,191.7,6,27391,8,4,4,0,0,0
23210,6,0,0.0,12,5345,10,4,2,0,1,1
23211,68,0,116.1,5,35000,10,4,3,0,3,0
23212,74,0,101.5,9,18968,18,3,2,0,1,1
23213,49,1,108.8,3,17564,21,4,3,1,0,0
23214,29,0,104.0,12,20150,23,4,2,1,0,1
23215,29,0,85.0,12,2261,2,2,2,0,0,1
23216,91,0,198.9,5,9748,13,4,2,1,0,0
23217,147,0,72.25,7,36190,25,3,5,2,0,1
23218,61,1,72.24,10,3640,26,3,1,1,0,1
23219,57,0,76.76,3,22558,30,4,4,0,3,0
23220,23,1,90.95,11,16951,4,4,4,0,0,1
23221,1,0,65.0,9,18866,30,2,1,0,0,1
23222,305,0,89.0,11,17864,4,3,2,1,0,0
23223,201,3,68.8,11,29237,1,4,4,0,0,1
23224,30,2,94.5,10,22849,7,4,3,0,0,1
23225,66,1,149.4,9,26553,8,4,3,1,0,0
23226,55,0,104.0,4,3816,6,3,1,0,1,1
23227,36,0,139.14,9,31789,24,4,3,2,0,0
23228,14,0,77.6,1,13519,19,4,3,0,0,1
23229,4,2,183.5,3,21677,11,4,2,0,1,1
23230,79,2,52.85,11,21849,18,4,4,0,0,1
23231,31,1,108.0,8,27430,30,4,3,0,3,1
23232,151,2,126.9,9,5521,4,4,5,2,0,0
23233,122,0,116.1,6,27809,9,4,3,0,3,0
23234,57,0,152.1,8,9879,15,4,3,1,0,1
23235,17,0,48.0,10,13478,16,3,2,0,0,1
23236,126,4,110.7,10,13426,9,4,2,2,0,1
23237,166,0,130.0,11,20285,1,3,3,0,0,0
23238,8,0,95.2,9,24597,11,4,0,2,3,1
23239,256,1,115.0,6,20553,15,3,2,0,1,0
23240,160,0,97.75,7,11225,6,4,4,0,3,0
23241,7,0,112.0,5,7749,5,3,3,0,0,1
23242,39,0,101.5,8,32073,14,3,2,0,1,1
23243,215,1,94.35,12,25449,30,4,2,2,0,0
23244,0,1,110.0,9,19593,27,2,1,0,0,1
23245,7,0,75.2,11,30858,24,4,1,0,0,1
23246,2,1,79.5,12,31013,20,4,3,0,3,1
23247,14,0,62.0,5,28837,18,3,4,0,0,1
23248,208,0,96.3,10,18562,22,4,3,2,0,0
23249,9,0,141.0,3,27481,22,4,3,0,0,1
23250,134,0,65.0,12,2516,4,3,2,2,0,1
23251,143,0,100.0,8,9179,25,3,3,0,0,1
23252,49,1,106.25,3,6944,19,4,4,2,0,1
23253,8,0,96.0,3,13678,8,4,1,0,0,1
23254,108,2,69.99,10,34131,25,4,1,0,0,1
23255,5,1,0.0,5,13437,9,1,0,1,0,1
23256,102,0,109.0,10,24039,16,3,2,0,1,1
23257,170,1,85.0,7,8975,19,4,4,0,3,1
23258,57,0,74.8,12,22929,15,4,4,2,3,0
23259,222,1,100.58,8,32655,28,4,4,2,0,0
23260,238,0,78.3,12,14289,31,4,1,1,3,0
23261,85,2,134.1,8,9310,16,4,5,0,0,1
23262,68,0,58.0,9,25650,29,3,2,0,1,1
23263,171,2,81.25,7,17536,22,3,6,2,0,0
23264,39,2,174.25,11,14447,7,4,3,1,0,1
23265,150,0,79.2,12,7305,2,4,2,1,3,0
23266,129,2,151.84,8,15508,3,4,5,2,0,1
23267,88,1,112.01,5,19351,29,4,2,2,0,1
23268,48,1,74.8,11,29678,13,4,5,2,3,0
23269,12,0,93.0,2,32899,23,4,2,0,0,1
23270,67,1,123.3,7,16606,20,4,2,0,0,1
23271,180,2,54.75,11,34302,13,4,0,1,3,1
23272,302,0,100.0,9,30476,16,3,2,1,0,0
23273,149,0,105.3,8,11861,20,4,2,2,0,0
23274,56,0,90.0,4,24326,17,4,0,2,3,0
23275,0,0,129.0,8,1451,17,4,0,1,3,1
23276,95,1,156.45,10,8460,29,4,4,2,0,0
23277,71,0,107.95,4,29070,8,4,2,2,0,1
23278,191,1,80.75,9,1654,7,3,5,2,1,1
23279,240,0,80.75,10,27864,27,4,3,1,3,0
23280,52,1,74.8,11,28136,23,4,4,0,3,1
23281,184,2,107.1,10,35064,27,4,3,2,0,0
23282,70,0,146.7,7,11760,31,4,0,1,0,0
23283,115,0,76.0,2,7799,27,3,2,2,0,1
23284,86,1,105.4,4,20305,25,4,5,3,0,0
23285,176,0,125.1,9,11030,8,3,3,0,0,0
23286,32,1,214.75,8,657,17,4,2,0,0,1
23287,107,0,107.1,8,16341,2,4,5,0,0,0
23288,66,0,141.3,7,3177,27,4,4,1,0,1
23289,92,2,72.25,11,27941,10,4,4,0,0,0
23290,11,1,57.98,1,12535,28,4,1,0,3,1
23291,30,2,88.4,11,28688,17,4,3,1,0,1
23292,161,0,130.0,3,11011,25,3,2,1,1,0
23293,180,0,108.9,10,7870,1,4,1,2,0,0
23294,3,0,66.0,2,11647,1,2,2,1,0,1
23295,82,0,109.65,5,138,22,4,2,2,0,1
23296,115,1,99.45,5,16355,4,4,4,1,0,1
23297,1,0,60.0,8,1326,5,2,3,0,0,0
23298,6,2,67.0,12,19879,8,2,1,0,0,1
23299,102,0,109.0,10,29563,16,3,2,0,1,1
23300,15,0,119.0,12,8576,3,4,1,2,1,1
23301,209,1,152.1,11,20755,6,4,2,2,0,0
23302,90,1,90.95,4,4237,13,4,4,0,0,1
23303,79,0,95.2,4,23839,3,4,4,2,0,0
23304,4,0,90.0,3,16036,11,2,1,0,0,1
23305,57,2,202.5,10,9111,12,4,2,0,1,1
23306,122,0,85.0,4,33547,15,3,2,0,0,1
23307,80,1,55.63,3,34383,31,4,3,2,3,1
23308,8,1,156.0,6,12078,18,4,1,2,0,1
23309,51,0,60.0,11,6023,12,3,3,2,0,1
23310,125,1,210.6,9,19300,2,4,2,2,0,0
23311,317,0,120.0,9,24348,15,3,2,0,0,0
23312,30,0,81.9,2,36146,13,4,1,0,0,0
23313,9,1,160.29,7,12436,14,4,5,2,0,1
23314,0,0,65.0,10,16686,27,2,2,0,0,1
23315,1,1,124.0,8,1282,1,4,1,1,0,1
23316,28,1,108.42,6,20456,14,4,3,0,0,1
23317,132,2,143.1,6,7105,11,4,1,1,0,1
23318,11,1,90.0,8,32026,24,4,0,1,0,1
23319,55,1,84.8,3,34887,1,4,2,0,0,1
23320,32,0,176.4,10,3132,6,4,3,1,0,0
23321,49,1,116.7,6,12261,26,4,1,2,0,1
23322,139,2,93.0,2,35316,11,3,3,0,0,1
23323,0,0,81.9,1,1561,14,4,1,0,0,1
23324,6,2,80.0,8,28237,23,4,3,2,0,1
23325,192,2,114.75,8,23988,4,4,3,1,0,0
23326,20,1,231.0,7,19145,6,4,1,0,0,1
23327,30,1,104.64,9,16885,15,4,2,0,0,1
23328,5,0,65.0,5,22847,10,2,1,0,0,1
23329,79,0,159.3,5,4649,14,4,1,2,0,0
23330,74,0,109.0,9,11285,18,3,2,0,1,1
23331,8,0,169.38,9,24117,21,2,2,0,0,1
23332,130,1,134.1,5,3053,28,4,1,1,0,1
23333,11,1,119.0,5,7585,31,4,2,0,3,0
23334,245,0,110.0,7,31310,6,3,4,2,0,0
23335,14,0,95.04,10,34760,5,4,2,1,0,1
23336,163,0,96.3,8,25042,26,4,2,0,0,0
23337,132,1,70.44,6,5906,27,4,2,1,0,1
23338,24,1,99.33,5,34575,12,4,3,0,3,1
23339,29,0,88.4,12,17588,19,4,3,1,0,1
23340,85,1,72.25,3,10800,28,4,5,1,3,1
23341,0,0,0.0,7,11323,20,4,1,0,1,1
23342,3,0,88.0,12,19778,5,4,1,1,3,1
23343,0,0,164.0,8,28038,29,4,0,1,0,1
23344,70,0,100.0,6,17930,3,3,2,0,0,1
23345,86,1,32.5,5,11612,20,3,2,1,0,1
23346,30,0,140.0,6,10370,2,3,2,0,0,1
23347,85,0,98.0,12,28177,3,4,1,1,0,1
23348,9,1,80.3,1,18042,15,4,2,0,0,1
23349,59,0,177.93,4,30802,26,4,5,1,0,0
23350,193,0,120.0,6,18286,20,3,2,1,0,0
23351,26,0,133.8,4,32287,18,3,4,1,1,1
23352,4,0,83.93,4,21429,15,4,2,1,3,0
23353,122,0,85.0,4,36254,15,3,2,0,0,0
23354,90,0,123.08,5,12190,20,3,2,2,0,1
23355,2,1,130.0,3,12929,20,4,3,2,0,1
23356,70,0,100.0,6,20365,3,3,2,0,0,1
23357,102,0,80.0,10,22562,16,3,2,0,1,0
23358,136,1,117.29,5,25419,29,4,3,2,0,1
23359,0,0,0.0,12,8331,10,1,1,0,0,1
23360,31,0,70.0,9,34679,16,3,2,1,0,1
23361,37,0,95.0,10,4573,13,3,3,0,0,1
23362,1,0,131.0,4,21577,24,4,0,1,0,0
23363,124,0,94.5,8,4135,8,3,1,2,1,1
23364,304,0,89.0,11,19839,3,3,3,0,0,0
23365,101,2,65.83,4,20577,16,4,1,0,3,1
23366,0,0,126.0,10,2155,4,4,0,2,0,1
23367,3,1,107.0,8,35903,11,4,2,0,0,1
23368,0,1,0.0,9,21822,21,1,4,1,0,1
23369,81,0,85.0,9,32205,5,3,5,1,0,1
23370,31,1,102.9,2,10773,22,3,2,1,0,1
23371,69,0,92.65,12,29187,22,3,2,0,0,1
23372,0,1,0.0,4,28594,20,1,1,0,2,1
23373,97,0,112.01,5,35973,22,4,2,2,0,0
23374,35,1,121.28,9,28915,25,4,2,2,0,1
23375,6,1,67.0,8,7635,28,2,0,2,0,1
23376,42,0,72.0,11,1680,4,3,2,0,0,1
23377,36,0,135.9,7,18969,11,4,1,1,0,1
23378,7,1,91.0,6,4855,23,4,1,0,0,0
23379,90,1,72.25,12,13094,4,4,2,2,0,1
23380,185,0,103.5,12,2839,16,4,2,1,0,1
23381,19,1,139.0,9,24360,23,4,2,1,3,1
23382,3,1,143.0,9,32590,5,4,1,0,0,1
23383,241,0,106.0,10,35073,24,2,2,1,0,0
23384,49,1,108.0,10,32605,3,4,2,1,3,1
23385,198,0,86.75,7,2110,17,4,0,1,0,0
23386,64,0,65.0,2,31218,7,3,1,2,0,1
23387,22,0,58.0,12,30313,25,3,2,0,0,1
23388,1,0,81.0,8,29359,8,4,4,2,3,1
23389,25,1,152.1,7,395,23,4,3,2,0,0
23390,94,0,58.0,3,35463,12,3,2,2,0,1
23391,118,2,121.55,6,33429,27,4,3,1,0,1
23392,85,2,180.3,7,4460,18,4,5,1,0,1
23393,71,1,79.2,12,27509,5,4,2,1,3,1
23394,323,1,112.0,5,7789,17,3,4,0,1,0
23395,24,2,85.0,2,10494,24,4,1,0,0,1
23396,116,0,61.0,2,9892,28,3,1,2,0,0
23397,25,0,85.0,10,34635,9,3,2,2,0,1
23398,323,1,112.0,5,19050,17,3,4,0,1,0
23399,29,0,144.0,12,21200,17,4,1,0,1,1
23400,132,1,119.0,12,5998,3,4,2,2,0,0
23401,51,0,60.0,11,23126,14,3,1,2,0,1
23402,166,0,107.95,7,17436,24,3,2,2,1,0
23403,3,0,119.0,4,23106,28,4,1,0,3,1
23404,60,0,128.85,5,32000,16,4,2,1,0,1
23405,6,2,261.0,5,5356,21,4,1,1,0,1
23406,54,1,88.2,11,2362,12,4,1,2,3,0
23407,80,0,84.95,2,21517,24,4,2,0,0,1
23408,149,2,119.0,8,20811,3,4,4,2,0,1
23409,258,0,110.0,10,13465,16,3,0,1,0,0
23410,233,0,90.0,10,19741,14,3,2,1,0,0
23411,8,0,81.0,2,7263,19,2,1,0,0,1
23412,82,0,99.96,10,32366,9,3,2,2,0,1
23413,185,0,60.0,3,22417,25,3,2,1,0,1
23414,161,0,130.0,3,20393,25,3,2,1,1,0
23415,72,1,116.1,5,27152,7,4,1,1,3,1
23416,133,1,121.5,6,14739,9,4,3,0,0,1
23417,112,0,100.0,6,36022,2,3,2,0,0,1
23418,60,0,65.0,9,23429,21,3,1,1,0,1
23419,59,0,81.0,1,22285,28,3,1,0,0,1
23420,30,0,140.0,6,26007,2,3,2,0,0,1
23421,6,1,87.7,1,7160,10,4,14,6,0,1
23422,237,1,81.5,7,6527,28,4,4,2,0,1
23423,171,1,106.13,7,26627,20,4,5,2,0,0
23424,50,2,111.6,12,1071,25,4,0,1,0,1
23425,34,0,224.67,9,16351,23,3,3,0,1,0
23426,1,0,66.0,1,32128,5,2,3,0,0,1
23427,52,2,177.3,4,20644,16,4,1,2,0,1
23428,73,2,168.3,9,10547,6,4,2,0,0,1
23429,158,1,121.8,7,26726,28,4,3,0,0,0
23430,233,0,90.95,8,16825,29,4,5,1,0,0
23431,164,0,100.0,10,6652,2,3,2,0,0,1
23432,55,2,86.4,12,24072,8,4,3,0,0,1
23433,268,0,78.0,4,31188,8,3,3,2,0,1
23434,13,0,110.4,8,4525,21,4,3,2,3,1
23435,7,1,135.0,10,7400,15,4,1,0,0,1
23436,8,2,220.0,4,25215,21,4,3,0,0,1
23437,6,2,130.0,1,23726,30,4,3,2,0,1
23438,55,1,113.4,11,14618,11,4,2,0,0,0
23439,13,1,65.0,6,35553,14,2,3,0,0,1
23440,19,0,90.0,10,19759,6,3,3,0,0,1
23441,72,1,85.5,4,11130,18,4,0,1,3,0
23442,1,0,65.0,3,17144,9,2,2,0,0,1
23443,0,0,147.0,9,18161,22,2,2,0,0,1
23444,56,0,141.3,6,25035,9,4,1,0,0,0
23445,74,0,109.0,9,35254,18,3,2,0,1,1
23446,20,0,231.5,9,21748,18,4,2,2,0,0
23447,22,0,62.0,11,29834,17,2,1,0,0,1
23448,277,0,80.0,9,27246,5,3,5,2,0,0
23449,111,0,123.3,8,4755,11,4,2,0,0,1
23450,14,1,121.0,6,13014,8,4,1,0,0,1
23451,102,0,95.03,5,24804,2,4,4,1,3,0
23452,25,0,133.0,10,35459,19,4,3,0,0,0
23453,60,1,76.58,4,32137,11,4,3,1,0,1
23454,5,0,75.24,9,3968,7,4,1,1,0,1
23455,305,0,89.0,11,18135,4,3,2,1,0,0
23456,82,0,72.25,11,3933,21,4,1,0,0,1
23457,180,1,130.05,8,1769,10,4,4,0,0,0
23458,29,2,131.72,7,20087,16,4,3,2,0,1
23459,55,0,79.0,7,5899,7,2,1,0,0,1
23460,102,0,101.5,10,18021,16,3,2,0,1,0
23461,6,1,97.79,9,26373,2,4,3,2,3,1
23462,104,0,91.44,5,20641,15,4,0,2,0,1
23463,12,0,108.67,11,30028,25,4,2,1,0,0
23464,25,1,80.85,10,18185,4,4,1,2,0,1
23465,38,1,207.9,9,24812,11,4,3,2,0,0
23466,26,0,66.29,12,1975,1,4,10,4,3,0
23467,165,1,85.0,7,25726,18,4,3,1,3,0
23468,13,0,79.0,7,922,11,2,1,1,0,1
23469,103,0,55.96,8,219,22,4,5,2,0,1
23470,32,1,83.9,2,6095,22,4,2,1,0,1
23471,162,0,35.0,9,30293,17,3,3,0,0,1
23472,61,0,91.0,10,34505,4,3,0,2,0,1
23473,24,0,60.56,12,31564,5,2,3,2,0,1
23474,16,0,106.0,2,26965,28,4,0,2,0,0
23475,22,0,65.0,12,28311,18,2,1,0,0,1
23476,160,2,125.1,10,9559,29,4,2,2,1,0
23477,159,0,149.6,12,2302,30,4,2,2,0,1
23478,6,0,65.0,12,31057,8,2,2,0,0,1
23479,13,0,102.33,6,23667,12,4,1,2,3,1
23480,44,0,75.0,2,6418,17,3,3,0,0,1
23481,213,2,102.85,10,401,1,4,2,2,0,0
23482,24,1,112.0,1,16188,2,3,1,1,0,1
23483,65,2,118.8,10,7187,17,4,3,1,0,1
23484,23,0,50.0,12,35824,4,2,2,2,0,1
23485,85,0,126.9,6,599,20,4,2,1,0,0
23486,3,0,105.0,12,20626,5,4,0,1,0,1
23487,3,2,117.5,12,28413,2,4,2,0,0,1
23488,14,0,75.0,11,22700,18,3,2,1,0,1
23489,25,1,104.2,4,20254,10,4,3,2,0,1
23490,151,0,200.0,6,9866,27,3,0,1,0,0
23491,29,1,74.8,11,26629,15,4,4,0,3,0
23492,52,3,103.7,12,21459,4,4,2,2,0,1
23493,187,2,122.8,7,10863,18,4,2,1,0,0
23494,54,0,79.2,11,16433,11,4,2,0,3,0
23495,26,1,114.0,12,8395,4,4,4,2,0,1
23496,67,0,32.71,11,34090,1,3,1,2,0,1
23497,202,0,90.0,5,4799,29,4,1,2,0,0
23498,0,0,178.0,3,11381,25,4,1,0,0,1
23499,29,3,166.25,10,30835,5,4,2,0,0,1
23500,0,0,95.0,6,21227,6,0,2,1,0,1
23501,41,0,70.0,12,10896,27,3,5,1,0,1
23502,74,3,80.1,10,30456,27,4,2,0,3,1
23503,22,0,120.5,1,34503,1,4,2,2,0,1
23504,21,1,95.48,10,31123,26,4,2,0,0,1
23505,247,1,115.0,6,23102,6,3,1,1,1,0
23506,68,0,121.5,7,15492,24,4,1,2,0,0
23507,245,0,110.0,7,23042,6,3,4,2,0,0
23508,245,1,58.36,12,32647,27,4,5,2,0,0
23509,71,0,90.0,9,34907,9,2,3,0,0,1
23510,192,0,106.0,9,6054,5,2,2,1,0,0
23511,44,1,66.5,2,7832,8,4,3,1,0,0
23512,166,0,110.0,11,18144,1,3,3,0,0,0
23513,4,0,87.0,2,5058,7,3,0,2,0,1
23514,418,0,107.0,9,199,26,4,2,1,1,0
23515,70,0,100.0,6,7826,3,3,2,0,0,1
23516,5,0,167.0,8,2974,21,4,0,1,0,0
23517,259,0,90.0,5,630,5,4,3,0,0,0
23518,153,1,103.5,7,8696,29,4,1,0,3,0
23519,160,1,103.22,6,6097,12,4,2,2,0,0
23520,135,0,99.45,7,22660,24,4,3,2,0,0
23521,148,2,79.9,8,13626,28,4,3,2,0,0
23522,1,0,146.0,9,12096,29,2,3,0,1,1
23523,39,1,129.6,10,16268,27,4,2,0,0,1
23524,1,1,120.0,6,25200,2,4,3,0,0,1
23525,8,0,126.0,5,16394,10,4,2,0,0,1
23526,16,1,112.42,6,21646,4,4,1,1,0,1
23527,14,2,89.0,11,26025,18,4,2,0,3,1
23528,166,1,96.3,6,28555,26,4,0,1,0,1
23529,220,1,118.25,10,30305,24,4,4,1,3,0
23530,159,1,70.0,4,32158,9,3,1,1,0,1
23531,180,0,70.0,10,10951,16,3,1,0,0,0
23532,34,0,224.67,9,26863,23,3,3,0,1,0
23533,80,0,168.3,9,32997,12,4,2,1,0,0
23534,0,3,0.0,11,23381,29,1,1,0,1,1
23535,107,1,80.75,5,619,29,4,1,2,0,0
23536,13,0,96.0,4,28558,26,3,3,0,1,1
23537,24,1,107.1,10,450,16,4,1,2,3,0
23538,164,0,100.0,10,22608,2,3,2,0,0,1
23539,30,1,75.15,1,2890,15,4,2,0,0,1
23540,50,0,60.0,11,16437,13,3,2,1,0,1
23541,139,0,72.25,6,26372,19,3,2,2,3,1
23542,17,0,97.02,10,20312,6,4,4,0,0,1
23543,59,0,137.7,7,36076,25,4,2,1,0,0
23544,2,1,119.0,12,16398,31,4,3,1,0,1
23545,1,0,136.18,5,8774,26,4,3,1,0,1
23546,148,3,130.05,7,11700,15,4,2,2,0,1
23547,192,0,95.0,6,8206,24,3,2,0,0,1
23548,309,0,101.0,5,18967,13,3,2,1,1,0
23549,55,0,190.8,10,12817,6,4,3,0,0,0
23550,37,0,105.0,10,35351,13,3,3,0,0,1
23551,247,1,115.0,6,20177,6,3,1,1,1,0
23552,36,1,81.62,10,35614,21,4,4,1,0,1
23553,11,1,68.53,4,6602,5,4,1,0,3,1
23554,49,1,75.95,1,1131,24,4,3,2,0,1
23555,133,1,84.33,3,6614,11,3,2,1,0,1
23556,188,0,130.0,6,33448,15,3,2,0,0,0
23557,0,3,0.0,1,15486,27,1,1,0,0,1
23558,5,0,119.0,5,9190,31,4,2,0,3,1
23559,37,0,131.4,6,8705,4,4,1,1,0,0
23560,160,0,90.0,4,9647,27,3,4,2,0,0
23561,301,1,115.0,7,28293,30,3,1,1,1,0
23562,0,0,109.0,8,31289,14,3,2,0,1,1
23563,147,1,84.58,7,16514,22,3,2,1,0,1
23564,5,1,95.0,4,4077,18,4,1,1,0,1
23565,45,0,128.4,6,5912,8,4,3,0,0,1
23566,32,0,73.0,11,15259,20,3,2,0,0,1
23567,49,0,109.8,8,13382,28,4,0,1,0,1
23568,48,0,73.51,10,29707,2,4,2,1,0,1
23569,96,1,114.3,7,15848,6,4,3,0,0,1
23570,129,0,137.7,8,5486,25,4,2,0,0,1
23571,2,1,119.0,12,7037,2,4,2,2,0,1
23572,124,3,146.03,11,33124,6,4,2,2,0,1
23573,15,2,124.0,9,19148,20,4,3,2,0,1
23574,40,0,95.0,7,32469,26,3,1,0,1,1
23575,6,2,95.0,12,27016,10,4,1,0,3,1
23576,4,0,140.0,10,23317,2,4,0,1,3,0
23577,186,0,80.0,4,30504,22,3,1,0,0,1
23578,167,1,60.0,3,26090,13,3,2,2,0,1
23579,134,2,76.5,8,12867,13,4,3,0,0,1
23580,37,0,95.0,10,16538,13,3,3,0,0,1
23581,3,0,78.3,1,2264,8,4,1,0,0,1
23582,9,1,87.0,2,25220,14,3,2,2,0,1
23583,73,0,90.9,4,14628,7,4,2,0,0,0
23584,116,0,61.0,2,11257,28,3,2,2,0,0
23585,87,0,75.0,12,13928,18,3,2,2,0,1
23586,162,1,90.9,10,19079,25,4,4,0,0,1
23587,2,2,185.0,8,14349,11,4,1,0,0,1
23588,122,1,139.95,8,24040,3,4,4,0,0,0
23589,32,1,124.0,11,30597,4,4,1,0,0,0
23590,6,0,106.4,9,19602,12,4,0,1,0,1
23591,70,0,170.1,9,33049,3,4,4,2,1,0
23592,7,2,170.33,10,11892,9,4,2,1,0,1
23593,65,0,100.0,10,31714,2,3,2,0,0,1
23594,304,0,89.0,11,11222,3,3,3,0,0,0
23595,17,1,91.0,2,21897,14,4,1,2,0,0
23596,61,2,126.9,5,16309,13,4,2,1,0,1
23597,23,2,161.5,9,35980,24,4,2,2,0,1
23598,54,0,118.6,5,33454,16,4,1,1,0,1
23599,35,0,69.53,2,31724,15,4,1,1,0,1
23600,68,0,121.5,5,32812,10,4,3,0,0,0
23601,119,3,72.25,12,14524,26,4,1,2,0,1
23602,236,0,97.6,10,33615,17,3,3,1,0,0
23603,152,1,80.75,7,33611,1,4,2,2,3,1
23604,51,1,90.2,8,13705,31,4,4,1,0,1
23605,49,0,85.0,5,10216,6,3,2,0,3,1
23606,274,2,107.0,8,6119,9,4,3,0,0,0
23607,256,0,90.0,6,32264,15,3,2,0,1,1
23608,86,1,65.0,5,33788,20,3,2,1,0,1
23609,52,1,140.4,5,22241,4,4,1,0,0,1
23610,31,1,64.67,11,14018,14,4,5,2,0,1
23611,214,1,80.75,7,18006,29,4,2,2,3,1
23612,0,0,0.0,8,12627,3,1,0,1,0,1
23613,14,0,126.0,4,19536,7,4,3,0,0,0
23614,105,0,110.0,10,22143,12,3,2,1,1,0
23615,41,1,60.0,11,3256,1,3,3,2,0,1
23616,5,0,100.0,5,12654,24,2,2,0,0,1
23617,83,0,75.0,12,14002,11,3,1,2,0,1
23618,132,0,105.3,5,27519,6,4,2,0,0,1
23619,185,0,79.2,12,26700,16,4,2,1,3,0
23620,161,0,130.0,3,9260,25,3,2,1,1,0
23621,22,0,75.6,9,27824,4,4,3,2,0,1
23622,28,0,88.0,12,31630,22,4,3,0,3,0
23623,228,1,90.1,9,7046,10,4,2,2,3,1
23624,150,1,140.7,7,25941,31,4,1,2,0,1
23625,1,0,75.0,1,10890,15,4,1,0,3,1
23626,60,0,65.0,9,16911,21,3,1,1,0,1
23627,125,0,55.0,3,24612,27,3,2,2,0,0
23628,37,2,73.1,3,25797,1,4,4,0,3,1
23629,28,0,100.0,5,17579,19,2,2,0,0,0
23630,100,1,140.0,9,29496,28,3,4,0,1,1
23631,204,0,90.0,5,26722,5,3,3,0,0,0
23632,25,0,129.0,5,31330,10,4,3,0,3,1
23633,42,1,158.4,9,1207,27,4,2,0,0,1
23634,82,0,218.96,4,24423,26,4,5,0,1,0
23635,55,0,104.0,4,34374,6,3,1,0,1,1
23636,0,3,126.0,9,1786,19,4,2,2,0,1
23637,18,0,93.88,12,16083,4,4,2,2,0,1
23638,305,0,89.0,11,13258,4,3,2,1,0,0
23639,4,0,181.79,9,16979,19,2,3,1,0,1
23640,330,1,106.7,10,6026,14,4,2,0,0,0
23641,35,1,84.35,2,31414,19,4,2,2,3,1
23642,38,0,80.0,10,25173,13,3,3,0,0,1
23643,90,0,74.95,3,14161,6,4,3,2,0,1
